Simulation ID,Rules,Timestamp,Station ID,Order ID,Task Name,Event Type,Details
Simulation6,CR + PST,9.74,B-2,O-3,T2,Task Complete,"TWT: 1.15, TIT: 8.59"
Simulation6,CR + PST,9.74,B-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,9.82,A-2,O-8,T1,Task Complete,"TWT: 4.36, TIT: 5.46"
Simulation6,CR + PST,9.82,B-2,O-8,T2,Task Added,
Simulation6,CR + PST,9.82,C-2,O-8,T3,Task Added,
Simulation6,CR + PST,9.82,B-2,N/A,N/A,Idle End,Idle duration: 0.08
Simulation6,CR + PST,9.82,A-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,9.82,A-2,O-10,T1,Order Released,Continuous Release
Simulation6,CR + PST,9.82,A-2,O-10,T1,Task Added,
Simulation6,CR + PST,9.82,B-2,O-8,T2,Task Start,Process time: 3.15
Simulation6,CR + PST,9.82,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,9.82,A-2,O-10,T1,Task Start,Process time: 4.03
Simulation6,CR + PST,9.86,C-2,O-5,T3,Task Complete,"TWT: 1.77, TIT: 8.09"
Simulation6,CR + PST,9.86,C-2,O-8,T3,Task Start,Process time: 4.63
Simulation6,CR + PST,9.95,B-1,O-5,T2,Task Complete,"TWT: 3.55, TIT: 6.40"
Simulation6,CR + PST,9.95,D-2,O-5,T4,Task Added,
Simulation6,CR + PST,9.95,B-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,10.02,N/A,O-13,N/A,Order Arrival,4 tasks included
Simulation6,CR + PST,10.35,D-1,O-1,T4,Task Complete,"TWT: 8.30, TIT: 2.05"
Simulation6,CR + PST,10.35,E-1,O-1,T5,Task Added,
Simulation6,CR + PST,10.35,E-1,N/A,N/A,Idle End,Idle duration: 10.35
Simulation6,CR + PST,10.35,D-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,10.35,D-1,O-12,T4,Order Released,Continuous Release
Simulation6,CR + PST,10.35,D-1,O-12,T4,Task Added,
Simulation6,CR + PST,10.35,E-1,O-1,T5,Task Start,Process time: 2.11
Simulation6,CR + PST,10.35,D-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,10.35,D-1,O-12,T4,Task Start,Process time: 3.85
Simulation6,CR + PST,10.89,A-1,O-6,T1,Task Complete,"TWT: 5.94, TIT: 4.95"
Simulation6,CR + PST,10.89,B-1,O-6,T2,Task Added,
Simulation6,CR + PST,10.89,C-1,O-6,T3,Task Added,
Simulation6,CR + PST,10.89,B-1,N/A,N/A,Idle End,Idle duration: 0.94
Simulation6,CR + PST,10.89,B-1,O-6,T2,Task Start,Process time: 3.14
Simulation6,CR + PST,10.89,A-1,O-4,T1,Task Start,Process time: 1.03
Simulation6,CR + PST,10.97,D-2,O-7,T4,Task Complete,"TWT: 7.84, TIT: 3.13"
Simulation6,CR + PST,10.97,A-2,O-7,T1,Task Added,
Simulation6,CR + PST,10.97,D-2,O-5,T4,Task Start,Process time: 3.31
Simulation6,CR + PST,11.03,N/A,O-14,N/A,Order Arrival,2 tasks included
Simulation6,CR + PST,11.12,N/A,O-15,N/A,Order Arrival,4 tasks included
Simulation6,CR + PST,11.92,A-1,O-4,T1,Task Complete,"TWT: 6.97, TIT: 4.95"
Simulation6,CR + PST,11.92,N/A,O-4,N/A,Order Finished,
Simulation6,CR + PST,11.92,A-1,O-2,T1,Task Start,Process time: 0.81
Simulation6,CR + PST,12.00,N/A,O-15,N/A,Order Released,Periodic Release
Simulation6,CR + PST,12.00,D-2,O-15,T4,Task Added,
Simulation6,CR + PST,12.00,N/A,O-13,N/A,Order Released,Periodic Release
Simulation6,CR + PST,12.00,D-1,O-13,T4,Task Added,
Simulation6,CR + PST,12.00,N/A,O-14,N/A,Order Release Rejected,Periodic Release - Overloaded Stations: Station D-2: 6.37
Simulation6,CR + PST,12.00,N/A,O-11,N/A,Order Release Rejected,Periodic Release - Overloaded Stations: Station D-2: 6.37
Simulation6,CR + PST,12.46,E-1,O-1,T5,Task Complete,"TWT: 2.11, TIT: 10.35"
Simulation6,CR + PST,12.46,N/A,O-1,N/A,Order Finished,
Simulation6,CR + PST,12.46,E-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,12.46,C-1,O-3,T3,Task Complete,"TWT: 5.32, TIT: 7.14"
Simulation6,CR + PST,12.46,N/A,O-3,N/A,Order Finished,
Simulation6,CR + PST,12.46,C-1,O-6,T3,Task Start,Process time: 2.76
Simulation6,CR + PST,12.57,D-3,O-9,T4,Task Complete,"TWT: 8.79, TIT: 3.78"
Simulation6,CR + PST,12.57,A-2,O-9,T1,Task Added,
Simulation6,CR + PST,12.57,D-3,N/A,N/A,Idle Start,
Simulation6,CR + PST,12.57,D-3,O-14,T4,Order Released,Continuous Release
Simulation6,CR + PST,12.57,D-3,O-14,T4,Task Added,
Simulation6,CR + PST,12.57,D-3,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,12.57,D-3,O-14,T4,Task Start,Process time: 4.25
Simulation6,CR + PST,12.73,A-1,O-2,T1,Task Complete,"TWT: 7.78, TIT: 4.95"
Simulation6,CR + PST,12.73,B-2,O-2,T2,Task Added,
Simulation6,CR + PST,12.73,C-2,O-2,T3,Task Added,
Simulation6,CR + PST,12.73,A-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,12.97,B-2,O-8,T2,Task Complete,"TWT: 4.30, TIT: 8.67"
Simulation6,CR + PST,12.97,D-3,O-8,T4,Task Added,
Simulation6,CR + PST,12.97,B-2,O-2,T2,Task Start,Process time: 2.85
Simulation6,CR + PST,13.75,N/A,O-16,N/A,Order Arrival,1 tasks included
Simulation6,CR + PST,13.85,A-2,O-10,T1,Task Complete,"TWT: 8.39, TIT: 5.46"
Simulation6,CR + PST,13.85,N/A,O-10,N/A,Order Finished,
Simulation6,CR + PST,13.85,A-2,O-9,T1,Task Start,Process time: 0.95
Simulation6,CR + PST,13.93,N/A,O-17,N/A,Order Arrival,1 tasks included
Simulation6,CR + PST,14.03,B-1,O-6,T2,Task Complete,"TWT: 6.69, TIT: 7.34"
Simulation6,CR + PST,14.03,B-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,14.08,N/A,O-18,N/A,Order Arrival,3 tasks included
Simulation6,CR + PST,14.08,A-1,O-18,T1,Order Released,Continuous Release
Simulation6,CR + PST,14.08,A-1,O-18,T1,Task Added,
Simulation6,CR + PST,14.08,A-1,N/A,N/A,Idle End,Idle duration: 1.35
Simulation6,CR + PST,14.08,A-1,O-18,T1,Task Start,Process time: 2.67
Simulation6,CR + PST,14.20,D-1,O-12,T4,Task Complete,"TWT: 12.15, TIT: 2.05"
Simulation6,CR + PST,14.20,A-1,O-12,T1,Task Added,
Simulation6,CR + PST,14.20,D-1,O-13,T4,Task Start,Process time: 3.74
Simulation6,CR + PST,14.28,D-2,O-5,T4,Task Complete,"TWT: 11.15, TIT: 3.13"
Simulation6,CR + PST,14.28,N/A,O-5,N/A,Order Finished,
Simulation6,CR + PST,14.28,D-2,O-15,T4,Task Start,Process time: 3.06
Simulation6,CR + PST,14.49,C-2,O-8,T3,Task Complete,"TWT: 6.40, TIT: 8.09"
Simulation6,CR + PST,14.49,C-2,O-2,T3,Task Start,Process time: 2.95
Simulation6,CR + PST,14.52,N/A,O-19,N/A,Order Arrival,1 tasks included
Simulation6,CR + PST,14.80,A-2,O-9,T1,Task Complete,"TWT: 9.34, TIT: 5.46"
Simulation6,CR + PST,14.80,B-1,O-9,T2,Task Added,
Simulation6,CR + PST,14.80,C-1,O-9,T3,Task Added,
Simulation6,CR + PST,14.80,B-1,N/A,N/A,Idle End,Idle duration: 0.76
Simulation6,CR + PST,14.80,B-1,O-9,T2,Task Start,Process time: 2.42
Simulation6,CR + PST,14.80,A-2,O-7,T1,Task Start,Process time: 4.57
Simulation6,CR + PST,15.14,N/A,O-20,N/A,Order Arrival,3 tasks included
Simulation6,CR + PST,15.22,C-1,O-6,T3,Task Complete,"TWT: 8.08, TIT: 7.14"
Simulation6,CR + PST,15.22,N/A,O-6,N/A,Order Finished,
Simulation6,CR + PST,15.22,C-1,O-9,T3,Task Start,Process time: 1.66
Simulation6,CR + PST,15.82,B-2,O-2,T2,Task Complete,"TWT: 7.15, TIT: 8.67"
Simulation6,CR + PST,15.82,E-1,O-2,T5,Task Added,
Simulation6,CR + PST,15.82,E-1,N/A,N/A,Idle End,Idle duration: 3.36
Simulation6,CR + PST,15.82,B-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,15.82,E-1,O-2,T5,Task Start,Process time: 4.52
Simulation6,CR + PST,16.00,N/A,O-20,N/A,Order Released,Periodic Release
Simulation6,CR + PST,16.00,A-2,O-20,T1,Task Added,
Simulation6,CR + PST,16.00,N/A,O-17,N/A,Order Released,Periodic Release
Simulation6,CR + PST,16.00,D-1,O-17,T4,Task Added,
Simulation6,CR + PST,16.00,N/A,O-19,N/A,Order Released,Periodic Release
Simulation6,CR + PST,16.00,A-2,O-19,T1,Task Added,
Simulation6,CR + PST,16.00,N/A,O-16,N/A,Order Release Rejected,Periodic Release - Overloaded Stations: Station D-1: 6.86
Simulation6,CR + PST,16.00,N/A,O-11,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station D-1: 6.86, Station D-2: 7.31"
Simulation6,CR + PST,16.50,N/A,O-21,N/A,Order Arrival,1 tasks included
Simulation6,CR + PST,16.75,A-1,O-18,T1,Task Complete,"TWT: 10.45, TIT: 6.30"
Simulation6,CR + PST,16.75,B-1,O-18,T2,Task Added,
Simulation6,CR + PST,16.75,C-1,O-18,T3,Task Added,
Simulation6,CR + PST,16.75,A-1,O-12,T1,Task Start,Process time: 2.49
Simulation6,CR + PST,16.82,D-3,O-14,T4,Task Complete,"TWT: 13.04, TIT: 3.78"
Simulation6,CR + PST,16.82,A-1,O-14,T1,Task Added,
Simulation6,CR + PST,16.82,D-3,O-8,T4,Task Start,Process time: 4.12
Simulation6,CR + PST,16.88,C-1,O-9,T3,Task Complete,"TWT: 9.74, TIT: 7.14"
Simulation6,CR + PST,16.88,C-1,O-18,T3,Task Start,Process time: 1.23
Simulation6,CR + PST,17.22,B-1,O-9,T2,Task Complete,"TWT: 9.11, TIT: 8.11"
Simulation6,CR + PST,17.22,N/A,O-9,N/A,Order Finished,
Simulation6,CR + PST,17.22,B-1,O-18,T2,Task Start,Process time: 7.69
Simulation6,CR + PST,17.34,D-2,O-15,T4,Task Complete,"TWT: 14.21, TIT: 3.13"
Simulation6,CR + PST,17.34,A-1,O-15,T1,Task Added,
Simulation6,CR + PST,17.34,D-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,17.34,D-2,O-16,T4,Order Released,Continuous Release
Simulation6,CR + PST,17.34,D-2,O-16,T4,Task Added,
Simulation6,CR + PST,17.34,D-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,17.34,D-2,O-16,T4,Task Start,Process time: 4.64
Simulation6,CR + PST,17.44,C-2,O-2,T3,Task Complete,"TWT: 9.35, TIT: 8.09"
Simulation6,CR + PST,17.44,C-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,17.94,D-1,O-13,T4,Task Complete,"TWT: 15.89, TIT: 2.05"
Simulation6,CR + PST,17.94,A-1,O-13,T1,Task Added,
Simulation6,CR + PST,17.94,D-1,O-17,T4,Task Start,Process time: 3.12
Simulation6,CR + PST,18.11,C-1,O-18,T3,Task Complete,"TWT: 10.97, TIT: 7.14"
Simulation6,CR + PST,18.11,C-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,18.25,N/A,O-22,N/A,Order Arrival,3 tasks included
Simulation6,CR + PST,19.24,A-1,O-12,T1,Task Complete,"TWT: 12.94, TIT: 6.30"
Simulation6,CR + PST,19.24,B-1,O-12,T2,Task Added,
Simulation6,CR + PST,19.24,C-1,O-12,T3,Task Added,
Simulation6,CR + PST,19.24,C-1,N/A,N/A,Idle End,Idle duration: 1.13
Simulation6,CR + PST,19.24,C-1,O-12,T3,Task Start,Process time: 4.10
Simulation6,CR + PST,19.24,A-1,O-15,T1,Task Start,Process time: 8.09
Simulation6,CR + PST,19.37,A-2,O-7,T1,Task Complete,"TWT: 13.91, TIT: 5.46"
Simulation6,CR + PST,19.37,N/A,O-7,N/A,Order Finished,
Simulation6,CR + PST,19.37,A-2,O-20,T1,Task Start,Process time: 3.01
Simulation6,CR + PST,20.00,N/A,O-22,N/A,Order Release Rejected,Periodic Release - Overloaded Stations: Station B-1: 11.54
Simulation6,CR + PST,20.00,N/A,O-11,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 11.54, Station D-1: 7.76, Station D-2: 8.89"
Simulation6,CR + PST,20.00,N/A,O-21,N/A,Order Release Rejected,Periodic Release - Overloaded Stations: Station B-1: 11.54
Simulation6,CR + PST,20.34,E-1,O-2,T5,Task Complete,"TWT: 6.63, TIT: 13.71"
Simulation6,CR + PST,20.34,N/A,O-2,N/A,Order Finished,
Simulation6,CR + PST,20.34,E-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,20.94,D-3,O-8,T4,Task Complete,"TWT: 17.16, TIT: 3.78"
Simulation6,CR + PST,20.94,E-1,O-8,T5,Task Added,
Simulation6,CR + PST,20.94,E-1,N/A,N/A,Idle End,Idle duration: 0.60
Simulation6,CR + PST,20.94,D-3,N/A,N/A,Idle Start,
Simulation6,CR + PST,20.94,D-3,O-11,T4,Order Released,Continuous Release
Simulation6,CR + PST,20.94,D-3,O-11,T4,Task Added,
Simulation6,CR + PST,20.94,E-1,O-8,T5,Task Start,Process time: 7.02
Simulation6,CR + PST,20.94,D-3,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,20.94,D-3,O-11,T4,Task Start,Process time: 4.32
Simulation6,CR + PST,21.06,D-1,O-17,T4,Task Complete,"TWT: 19.01, TIT: 2.05"
Simulation6,CR + PST,21.06,N/A,O-17,N/A,Order Finished,
Simulation6,CR + PST,21.06,D-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,21.06,D-1,O-21,T4,Order Released,Continuous Release
Simulation6,CR + PST,21.06,D-1,O-21,T4,Task Added,
Simulation6,CR + PST,21.06,D-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,21.06,D-1,O-21,T4,Task Start,Process time: 4.35
Simulation6,CR + PST,21.06,N/A,O-23,N/A,Order Arrival,1 tasks included
Simulation6,CR + PST,21.45,N/A,O-24,N/A,Order Arrival,1 tasks included
Simulation6,CR + PST,21.55,N/A,O-25,N/A,Order Arrival,3 tasks included
Simulation6,CR + PST,21.65,N/A,O-26,N/A,Order Arrival,5 tasks included
Simulation6,CR + PST,21.98,D-2,O-16,T4,Task Complete,"TWT: 18.85, TIT: 3.13"
Simulation6,CR + PST,21.98,N/A,O-16,N/A,Order Finished,
Simulation6,CR + PST,21.98,D-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,21.98,D-2,O-24,T4,Order Released,Continuous Release
Simulation6,CR + PST,21.98,D-2,O-24,T4,Task Added,
Simulation6,CR + PST,21.98,D-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,21.98,D-2,O-24,T4,Task Start,Process time: 5.22
Simulation6,CR + PST,22.38,A-2,O-20,T1,Task Complete,"TWT: 16.92, TIT: 5.46"
Simulation6,CR + PST,22.38,B-2,O-20,T2,Task Added,
Simulation6,CR + PST,22.38,C-1,O-20,T3,Task Added,
Simulation6,CR + PST,22.38,B-2,N/A,N/A,Idle End,Idle duration: 6.56
Simulation6,CR + PST,22.38,B-2,O-20,T2,Task Start,Process time: 1.76
Simulation6,CR + PST,22.38,A-2,O-19,T1,Task Start,Process time: 2.07
Simulation6,CR + PST,22.89,N/A,O-27,N/A,Order Arrival,4 tasks included
Simulation6,CR + PST,23.34,C-1,O-12,T3,Task Complete,"TWT: 15.07, TIT: 8.27"
Simulation6,CR + PST,23.34,C-1,O-20,T3,Task Start,Process time: 1.83
Simulation6,CR + PST,24.00,N/A,O-27,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 11.54, Station D-1: 13.31, Station D-2: 13.79, Station D-3: 8.67"
Simulation6,CR + PST,24.00,N/A,O-26,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 11.54, Station D-1: 13.31, Station D-2: 13.79"
Simulation6,CR + PST,24.00,N/A,O-25,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 11.54, Station D-1: 13.31, Station D-2: 13.79"
Simulation6,CR + PST,24.00,N/A,O-22,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 11.54, Station D-1: 13.31, Station D-2: 13.79"
Simulation6,CR + PST,24.00,N/A,O-23,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 11.54, Station D-1: 13.31, Station D-2: 13.79, Station D-3: 8.67"
Simulation6,CR + PST,24.03,N/A,O-28,N/A,Order Arrival,5 tasks included
Simulation6,CR + PST,24.14,B-2,O-20,T2,Task Complete,"TWT: 8.91, TIT: 15.23"
Simulation6,CR + PST,24.14,B-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,24.45,A-2,O-19,T1,Task Complete,"TWT: 18.99, TIT: 5.46"
Simulation6,CR + PST,24.45,N/A,O-19,N/A,Order Finished,
Simulation6,CR + PST,24.45,A-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,24.45,A-2,O-28,T1,Order Released,Continuous Release
Simulation6,CR + PST,24.45,A-2,O-28,T1,Task Added,
Simulation6,CR + PST,24.45,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,24.45,A-2,O-28,T1,Task Start,Process time: 0.74
Simulation6,CR + PST,24.91,B-1,O-18,T2,Task Complete,"TWT: 16.80, TIT: 8.11"
Simulation6,CR + PST,24.91,N/A,O-18,N/A,Order Finished,
Simulation6,CR + PST,24.91,B-1,O-12,T2,Task Start,Process time: 1.85
Simulation6,CR + PST,25.17,C-1,O-20,T3,Task Complete,"TWT: 16.90, TIT: 8.27"
Simulation6,CR + PST,25.17,N/A,O-20,N/A,Order Finished,
Simulation6,CR + PST,25.17,C-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,25.19,A-2,O-28,T1,Task Complete,"TWT: 19.73, TIT: 5.46"
Simulation6,CR + PST,25.19,B-2,O-28,T2,Task Added,
Simulation6,CR + PST,25.19,C-1,O-28,T3,Task Added,
Simulation6,CR + PST,25.19,B-2,N/A,N/A,Idle End,Idle duration: 1.05
Simulation6,CR + PST,25.19,C-1,N/A,N/A,Idle End,Idle duration: 0.02
Simulation6,CR + PST,25.19,A-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,25.19,A-2,O-26,T1,Order Released,Continuous Release
Simulation6,CR + PST,25.19,A-2,O-26,T1,Task Added,
Simulation6,CR + PST,25.19,B-2,O-28,T2,Task Start,Process time: 4.60
Simulation6,CR + PST,25.19,C-1,O-28,T3,Task Start,Process time: 3.02
Simulation6,CR + PST,25.19,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,25.19,A-2,O-26,T1,Task Start,Process time: 1.68
Simulation6,CR + PST,25.26,D-3,O-11,T4,Task Complete,"TWT: 21.48, TIT: 3.78"
Simulation6,CR + PST,25.26,N/A,O-11,N/A,Order Finished,
Simulation6,CR + PST,25.26,D-3,N/A,N/A,Idle Start,
Simulation6,CR + PST,25.26,D-3,O-27,T4,Order Released,Continuous Release
Simulation6,CR + PST,25.26,D-3,O-27,T4,Task Added,
Simulation6,CR + PST,25.26,D-3,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,25.26,D-3,O-27,T4,Task Start,Process time: 3.25
Simulation6,CR + PST,25.41,D-1,O-21,T4,Task Complete,"TWT: 23.36, TIT: 2.05"
Simulation6,CR + PST,25.41,N/A,O-21,N/A,Order Finished,
Simulation6,CR + PST,25.41,D-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,25.41,D-1,O-23,T4,Order Released,Continuous Release
Simulation6,CR + PST,25.41,D-1,O-23,T4,Task Added,
Simulation6,CR + PST,25.41,D-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,25.41,D-1,O-23,T4,Task Start,Process time: 3.45
Simulation6,CR + PST,25.41,N/A,O-29,N/A,Order Arrival,4 tasks included
Simulation6,CR + PST,25.98,N/A,O-30,N/A,Order Arrival,5 tasks included
Simulation6,CR + PST,26.22,N/A,O-31,N/A,Order Arrival,5 tasks included
Simulation6,CR + PST,26.76,B-1,O-12,T2,Task Complete,"TWT: 18.65, TIT: 8.11"
Simulation6,CR + PST,26.76,N/A,O-12,N/A,Order Finished,
Simulation6,CR + PST,26.76,B-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,26.87,A-2,O-26,T1,Task Complete,"TWT: 21.41, TIT: 5.46"
Simulation6,CR + PST,26.87,B-1,O-26,T2,Task Added,
Simulation6,CR + PST,26.87,C-1,O-26,T3,Task Added,
Simulation6,CR + PST,26.87,B-1,N/A,N/A,Idle End,Idle duration: 0.11
Simulation6,CR + PST,26.87,A-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,26.87,A-2,O-30,T1,Order Released,Continuous Release
Simulation6,CR + PST,26.87,A-2,O-30,T1,Task Added,
Simulation6,CR + PST,26.87,B-1,O-26,T2,Task Start,Process time: 4.37
Simulation6,CR + PST,26.87,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,26.87,A-2,O-30,T1,Task Start,Process time: 1.23
Simulation6,CR + PST,26.93,N/A,O-32,N/A,Order Arrival,1 tasks included
Simulation6,CR + PST,27.20,D-2,O-24,T4,Task Complete,"TWT: 24.07, TIT: 3.13"
Simulation6,CR + PST,27.20,N/A,O-24,N/A,Order Finished,
Simulation6,CR + PST,27.20,D-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,27.20,D-2,O-31,T4,Order Released,Continuous Release
Simulation6,CR + PST,27.20,D-2,O-31,T4,Task Added,
Simulation6,CR + PST,27.20,D-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,27.20,D-2,O-31,T4,Task Start,Process time: 4.58
Simulation6,CR + PST,27.33,A-1,O-15,T1,Task Complete,"TWT: 21.03, TIT: 6.30"
Simulation6,CR + PST,27.33,B-1,O-15,T2,Task Added,
Simulation6,CR + PST,27.33,C-2,O-15,T3,Task Added,
Simulation6,CR + PST,27.33,C-2,N/A,N/A,Idle End,Idle duration: 9.89
Simulation6,CR + PST,27.33,C-2,O-15,T3,Task Start,Process time: 3.93
Simulation6,CR + PST,27.33,A-1,O-13,T1,Task Start,Process time: 0.25
Simulation6,CR + PST,27.58,A-1,O-13,T1,Task Complete,"TWT: 21.28, TIT: 6.30"
Simulation6,CR + PST,27.58,B-2,O-13,T2,Task Added,
Simulation6,CR + PST,27.58,C-2,O-13,T3,Task Added,
Simulation6,CR + PST,27.58,A-1,O-14,T1,Task Start,Process time: 1.22
Simulation6,CR + PST,27.96,E-1,O-8,T5,Task Complete,"TWT: 13.65, TIT: 14.31"
Simulation6,CR + PST,27.96,N/A,O-8,N/A,Order Finished,
Simulation6,CR + PST,27.96,E-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,28.00,N/A,O-29,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 14.00, Station B-2: 12.58, Station C-2: 10.83, Station D-1: 13.62, Station D-2: 13.15, Station D-3: 14.90"
Simulation6,CR + PST,28.00,N/A,O-25,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 14.00, Station B-2: 12.58, Station C-2: 10.83, Station D-1: 13.62, Station D-2: 13.15, Station D-3: 14.90"
Simulation6,CR + PST,28.00,N/A,O-22,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 14.00, Station B-2: 12.58, Station C-2: 10.83, Station D-1: 13.62, Station D-2: 13.15, Station D-3: 14.90"
Simulation6,CR + PST,28.00,N/A,O-32,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 14.00, Station B-2: 12.58, Station C-2: 10.83, Station D-1: 13.62, Station D-2: 13.15, Station D-3: 14.90"
Simulation6,CR + PST,28.10,A-2,O-30,T1,Task Complete,"TWT: 22.64, TIT: 5.46"
Simulation6,CR + PST,28.10,B-1,O-30,T2,Task Added,
Simulation6,CR + PST,28.10,C-2,O-30,T3,Task Added,
Simulation6,CR + PST,28.10,A-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,28.10,A-2,O-29,T1,Order Released,Continuous Release
Simulation6,CR + PST,28.10,A-2,O-29,T1,Task Added,
Simulation6,CR + PST,28.10,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,28.10,A-2,O-29,T1,Task Start,Process time: 0.21
Simulation6,CR + PST,28.21,C-1,O-28,T3,Task Complete,"TWT: 19.92, TIT: 8.29"
Simulation6,CR + PST,28.21,C-1,O-26,T3,Task Start,Process time: 2.08
Simulation6,CR + PST,28.31,A-2,O-29,T1,Task Complete,"TWT: 22.85, TIT: 5.46"
Simulation6,CR + PST,28.31,B-2,O-29,T2,Task Added,
Simulation6,CR + PST,28.31,C-1,O-29,T3,Task Added,
Simulation6,CR + PST,28.31,A-2,N/A,N/A,Idle Start,
Simulation6,CR + PST,28.31,A-2,O-25,T1,Order Released,Continuous Release
Simulation6,CR + PST,28.31,A-2,O-25,T1,Task Added,
Simulation6,CR + PST,28.31,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,28.31,A-2,O-25,T1,Task Start,Process time: 3.53
Simulation6,CR + PST,28.51,D-3,O-27,T4,Task Complete,"TWT: 24.73, TIT: 3.78"
Simulation6,CR + PST,28.51,A-2,O-27,T1,Task Added,
Simulation6,CR + PST,28.51,D-3,N/A,N/A,Idle Start,
Simulation6,CR + PST,28.80,A-1,O-14,T1,Task Complete,"TWT: 22.50, TIT: 6.30"
Simulation6,CR + PST,28.80,N/A,O-14,N/A,Order Finished,
Simulation6,CR + PST,28.80,A-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,28.80,A-1,O-22,T1,Order Released,Continuous Release
Simulation6,CR + PST,28.80,A-1,O-22,T1,Task Added,
Simulation6,CR + PST,28.80,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation6,CR + PST,28.80,A-1,O-22,T1,Task Start,Process time: 2.97
Simulation6,CR + PST,28.86,D-1,O-23,T4,Task Complete,"TWT: 26.81, TIT: 2.05"
Simulation6,CR + PST,28.86,N/A,O-23,N/A,Order Finished,
Simulation6,CR + PST,28.86,D-1,N/A,N/A,Idle Start,
Simulation6,CR + PST,29.12,N/A,O-33,N/A,Order Arrival,5 tasks included
Simulation6,CR + PST,29.12,D-1,O-33,T4,Order Released,Continuous Release
Simulation6,CR + PST,29.12,D-1,O-33,T4,Task Added,
Simulation6,CR + PST,29.12,D-1,N/A,N/A,Idle End,Idle duration: 0.27
Simulation6,CR + PST,29.12,D-1,O-33,T4,Task Start,Process time: 4.28
Simulation6,CR + PST,29.79,B-2,O-28,T2,Task Complete,"TWT: 13.51, TIT: 16.28"
Simulation6,CR + PST,29.79,D-3,O-28,T4,Task Added,
Simulation6,CR + PST,29.79,D-3,N/A,N/A,Idle End,Idle duration: 1.28
Simulation6,CR + PST,29.79,D-3,O-28,T4,Task Start,Process time: 4.14
Simulation6,CR + PST,29.79,B-2,O-13,T2,Task Start,Process time: 2.78
Simulation6,CR + PST,29.83,N/A,O-34,N/A,Order Arrival,1 tasks included
Simulation6,CR + PST,30.29,C-1,O-26,T3,Task Complete,"TWT: 22.00, TIT: 8.29"
Simulation6,CR + PST,30.29,C-1,O-29,T3,Task Start,Process time: 4.77
